Jogador,Pos.,Idade,MP,Inícios,Min.,90s,Gols,Assis.,G+A,G-PB,PB,PT,CrtsA,CrtV,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gols,Assis.,G+A,G-PB,G+A-PB,xG,xAG,xG+xAG,npxG,npxG+xAG,Div,TklW,Terço Def,Terço Central,Terço de Ataque,Div,Tent,Tkl%,Perdido,Bloqueios,TC,Passe,Crts,Tkl+Int,Def,Erros
Nicolás Domínguez,LT,23.0,28,23,2.015,22.4,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,2.4,36.0,18.0,113.0,44.0,0.0,13.0,13.0,0.0,13.0,5.0,11.0,16.0,5.0,16.0,76.0,45.0,36.0,32.0,8.0,32.0,76.0,421.0,44.0,38.0,9.0,29.0,32.0,108.0,34.0,1.0
Riccardo Orsolini,"AT,LT",24.0,29,21,1.785,19.8,6.0,3.0,9.0,4.0,2.0,2.0,2.0,0.0,6.4,4.8,2.1,69.0,38.0,60.0,125.0,30.0,15.0,45.0,20.0,35.0,32.0,11.0,43.0,24.0,35.0,21.0,13.0,9.0,11.0,1.0,13.0,29.0,448.0,16.0,9.0,4.0,5.0,5.0,26.0,14.0,0.0
Jerdy Schouten,LT,24.0,17,16,1.392,15.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.2,0.2,0.7,9.0,9.0,82.0,13.0,6.0,6.0,13.0,6.0,13.0,1.0,5.0,6.0,1.0,6.0,25.0,17.0,10.0,12.0,3.0,9.0,22.0,409.0,13.0,22.0,5.0,17.0,33.0,58.0,29.0,1.0
Kevin Bonifazi,ZG,25.0,22,14,1.21,13.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.7,0.7,0.8,15.0,18.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,5.0,11.0,25.0,16.0,16.0,7.0,2.0,13.0,14.0,929.0,1.0,22.0,7.0,15.0,16.0,41.0,35.0,0.0
Mitchell Dijks,"ZG,AT",28.0,16,7,694.0,7.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.1,18.0,21.0,15.0,24.0,0.0,26.0,26.0,0.0,26.0,9.0,15.0,23.0,9.0,23.0,15.0,6.0,6.0,6.0,3.0,5.0,12.0,417.0,7.0,11.0,2.0,9.0,3.0,18.0,10.0,1.0
Luis Binks,ZG,19.0,15,7,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,7.0,1.0,0.0,4.0,6.0,667.0,2.0,6.0,5.0,1.0,17.0,25.0,33.0,1.0
Nicola Sansone,"AT,LT",29.0,27,6,896.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,3.5,3.5,2.0,55.0,21.0,22.0,64.0,20.0,30.0,50.0,20.0,50.0,35.0,21.0,55.0,35.0,55.0,13.0,7.0,5.0,6.0,2.0,3.0,15.0,200.0,12.0,1.0,0.0,1.0,4.0,17.0,2.0,0.0
Andreas Skov Olsen,"AT,ZG",21.0,18,6,747.0,8.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,12.0,29.0,19.0,52.0,0.0,24.0,24.0,0.0,24.0,11.0,5.0,15.0,11.0,15.0,12.0,10.0,4.0,4.0,4.0,5.0,11.0,455.0,6.0,9.0,1.0,8.0,3.0,15.0,11.0,0.0
Michel Aebischer,LT,24.0,12,4,443.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,5.0,2.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0,2.0,10.0,14.0,5.0,5.0,8.0,1.0,6.0,11.0,545.0,5.0,4.0,1.0,3.0,6.0,20.0,3.0,0.0
Emanuel Vignato,"LT,ZG",20.0,24,3,594.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.2,24.0,22.0,55.0,37.0,0.0,15.0,15.0,0.0,15.0,4.0,33.0,36.0,4.0,36.0,12.0,7.0,5.0,7.0,0.0,6.0,13.0,462.0,7.0,2.0,0.0,2.0,2.0,14.0,5.0,0.0
Francesco Bardi,G,29.0,2,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denso Kasius,"ZG,AT",18.0,7,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,6.0,6.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,32.0,7.0,32.0,9.0,7.0,5.0,3.0,1.0,2.0,5.0,400.0,3.0,4.0,0.0,4.0,3.0,12.0,4.0,0.0
Ibrahima Mbaye,ZG,26.0,6,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0
Nicolas Viola,LT,31.0,6,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,500.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
Kingsley Michael,LT,21.0,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,500.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0
Antonio Raimondo,AT,17.0,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Wisdom Amey,ZG,15.0,1,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,667.0,1.0,2.0,0.0,2.0,3.0,6.0,1.0,0.0
Federico Santander,"AT,ZG",30.0,7,0,67.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,7.0,0.0,3.0,7.0,134.0,0.0,134.0,134.0,134.0,83.0,10.0,94.0,83.0,94.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Diego Falcinelli,AT,30.0,6,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,6.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,78.0,78.0,78.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Riccardo Stivanello,ZG,17.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,0.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0
Kacper Urbanski,LT,16.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,2.0,1000.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0
Sydney van Hooijdonk,"AT,LT",21.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ebenezer Annan,ZG,18.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Niklas Pyyhtiä,LT,17.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Takehiro Tomiyasu,ZG,22.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Nicola Bagnolini,G,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianmarco Cangiano,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530.0,298.0,261.0,202.0,67.0,216.0,528.0,409.0,312.0,384.0,127.0,257.0,370.0,900.0,678.0,5.0
Gabriele Corbo,ZG,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0,321.0,237.0,231.0,106.0,272.0,598.0,455.0,326.0,383.0,108.0,275.0,376.0,950.0,618.0,8.0
Davide Franzini,G,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omar Khailoti,ZG,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marco Molla,G,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattia Pagliuca,AT,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
